  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   1.622E+017  8.493E-004  2.093E-007  1.337E-014  4.026E-009  7.800E-008  8.500E-002  8.477E-008  5.807E-011  2.229E-019  4.900E-004
   1.738E+017  8.496E-004  2.393E-007  1.329E-014  4.373E-009  8.378E-008  8.500E-002  9.116E-008  6.305E-011  1.710E-019  4.900E-004
   1.862E+017  8.500E-004  2.738E-007  1.323E-014  4.728E-009  8.963E-008  8.500E-002  9.801E-008  6.816E-011  1.309E-019  4.900E-004
   1.995E+017  8.504E-004  3.136E-007  1.317E-014  5.088E-009  9.550E-008  8.500E-002  1.053E-007  7.334E-011  9.994E-020  4.900E-004
   2.138E+017  8.508E-004  3.591E-007  1.312E-014  5.450E-009  1.013E-007  8.500E-002  1.132E-007  7.854E-011  7.610E-020  4.900E-004
   2.291E+017  8.512E-004  4.110E-007  1.308E-014  5.810E-009  1.071E-007  8.500E-002  1.216E-007  8.372E-011  5.777E-020  4.900E-004
   2.455E+017  8.516E-004  4.700E-007  1.304E-014  6.165E-009  1.127E-007  8.500E-002  1.307E-007  8.883E-011  4.373E-020  4.900E-004
   2.630E+017  8.520E-004  5.366E-007  1.301E-014  6.511E-009  1.182E-007  8.500E-002  1.404E-007  9.382E-011  3.299E-020  4.900E-004
   2.818E+017  8.524E-004  6.117E-007  1.298E-014  6.846E-009  1.234E-007  8.500E-002  1.507E-007  9.865E-011  2.482E-020  4.901E-004
   3.020E+017  8.528E-004  6.958E-007  1.296E-014  7.167E-009  1.284E-007  8.500E-002  1.619E-007  1.033E-010  1.862E-020  4.901E-004
   3.236E+017  8.533E-004  7.899E-007  1.294E-014  7.472E-009  1.331E-007  8.500E-002  1.738E-007  1.077E-010  1.393E-020  4.901E-004
   3.467E+017  8.537E-004  8.945E-007  1.292E-014  7.760E-009  1.374E-007  8.500E-002  1.865E-007  1.119E-010  1.040E-020  4.901E-004
   3.715E+017  8.542E-004  1.011E-006  1.291E-014  8.029E-009  1.415E-007  8.500E-002  2.002E-007  1.158E-010  7.746E-021  4.901E-004
   3.981E+017  8.546E-004  1.139E-006  1.290E-014  8.280E-009  1.452E-007  8.500E-002  2.149E-007  1.194E-010  5.765E-021  4.901E-004
   4.266E+017  8.551E-004  1.280E-006  1.289E-014  8.511E-009  1.486E-007  8.500E-002  2.306E-007  1.228E-010  4.288E-021  4.901E-004
   4.571E+017  8.556E-004  1.435E-006  1.288E-014  8.723E-009  1.516E-007  8.500E-002  2.474E-007  1.259E-010  3.190E-021  4.901E-004
   4.898E+017  8.560E-004  1.605E-006  1.287E-014  8.916E-009  1.544E-007  8.500E-002  2.655E-007  1.287E-010  2.376E-021  4.901E-004
   5.248E+017  8.565E-004  1.791E-006  1.286E-014  9.091E-009  1.568E-007  8.500E-002  2.848E-007  1.313E-010  1.772E-021  4.901E-004
   5.623E+017  8.570E-004  1.994E-006  1.286E-014  9.250E-009  1.589E-007  8.500E-002  3.055E-007  1.336E-010  1.325E-021  4.901E-004
   6.026E+017  8.575E-004  2.215E-006  1.285E-014  9.393E-009  1.607E-007  8.500E-002  3.277E-007  1.357E-010  9.932E-022  4.901E-004
   6.457E+017  8.581E-004  2.455E-006  1.285E-014  9.520E-009  1.623E-007  8.500E-002  3.515E-007  1.376E-010  7.468E-022  4.901E-004
   6.918E+017  8.586E-004  2.715E-006  1.284E-014  9.634E-009  1.636E-007  8.500E-002  3.770E-007  1.392E-010  5.633E-022  4.901E-004
   7.413E+017  8.592E-004  2.997E-006  1.284E-014  9.736E-009  1.646E-007  8.500E-002  4.043E-007  1.407E-010  4.262E-022  4.901E-004
   7.943E+017  8.597E-004  3.302E-006  1.284E-014  9.826E-009  1.655E-007  8.500E-002  4.336E-007  1.421E-010  3.234E-022  4.901E-004
   8.511E+017  8.603E-004  3.631E-006  1.283E-014  9.906E-009  1.662E-007  8.500E-002  4.650E-007  1.433E-010  2.461E-022  4.901E-004
   9.120E+017  8.609E-004  3.987E-006  1.283E-014  9.977E-009  1.667E-007  8.500E-002  4.986E-007  1.443E-010  1.876E-022  4.901E-004
