  **  PHYSICAL PARAMETERS  **


   RADIUS      n(Htot)     TEMP        A_UV EFF    RAD. EFF    C K(PH)     C K(IP)     C K(AP)     CO K(PH)    CO K(IP)    CO K(AP)    DELTA_AUV   
   1.820E+015  2.269E+005  3.678E+002  1.027E+000  1.862E-001  5.568E-011  0.000E+000  0.000E+000  1.830E-013  0.000E+000  0.000E+000  4.568E+001
   1.950E+015  1.976E+005  3.566E+002  9.582E-001  2.051E-001  6.248E-011  0.000E+000  0.000E+000  2.187E-013  0.000E+000  0.000E+000  4.575E+001
   2.089E+015  1.721E+005  3.456E+002  8.943E-001  2.246E-001  6.886E-011  0.000E+000  0.000E+000  2.551E-013  0.000E+000  0.000E+000  4.582E+001
   2.239E+015  1.499E+005  3.351E+002  8.346E-001  2.448E-001  7.544E-011  0.000E+000  0.000E+000  2.959E-013  0.000E+000  0.000E+000  4.588E+001
   2.399E+015  1.306E+005  3.248E+002  7.789E-001  2.655E-001  8.188E-011  0.000E+000  0.000E+000  3.393E-013  0.000E+000  0.000E+000  4.593E+001
   2.570E+015  1.137E+005  3.149E+002  7.269E-001  2.866E-001  9.024E-011  0.000E+000  0.000E+000  4.009E-013  0.000E+000  0.000E+000  4.598E+001
   2.754E+015  9.905E+004  3.052E+002  6.784E-001  3.080E-001  9.850E-011  0.000E+000  0.000E+000  4.683E-013  0.000E+000  0.000E+000  4.603E+001
   2.951E+015  8.627E+004  2.959E+002  6.331E-001  3.297E-001  1.044E-010  0.000E+000  0.000E+000  5.208E-013  0.000E+000  0.000E+000  4.608E+001
   3.162E+015  7.514E+004  2.868E+002  5.908E-001  3.516E-001  1.119E-010  0.000E+000  0.000E+000  5.930E-013  0.000E+000  0.000E+000  4.612E+001
   3.388E+015  6.544E+004  2.780E+002  5.514E-001  3.736E-001  1.199E-010  0.000E+000  0.000E+000  6.777E-013  0.000E+000  0.000E+000  4.616E+001
   3.631E+015  5.700E+004  2.695E+002  5.146E-001  3.956E-001  1.283E-010  0.000E+000  0.000E+000  7.759E-013  0.000E+000  0.000E+000  4.620E+001
   3.890E+015  4.964E+004  2.613E+002  4.802E-001  4.176E-001  1.356E-010  0.000E+000  0.000E+000  8.692E-013  0.000E+000  0.000E+000  4.623E+001
   4.169E+015  4.324E+004  2.533E+002  4.482E-001  4.395E-001  1.434E-010  0.000E+000  0.000E+000  9.785E-013  0.000E+000  0.000E+000  4.626E+001
   4.467E+015  3.766E+004  2.455E+002  4.183E-001  4.612E-001  1.509E-010  0.000E+000  0.000E+000  1.095E-012  0.000E+000  0.000E+000  4.629E+001
   4.786E+015  3.280E+004  2.380E+002  3.904E-001  4.827E-001  1.589E-010  0.000E+000  0.000E+000  1.232E-012  0.000E+000  0.000E+000  4.632E+001
   5.129E+015  2.857E+004  2.307E+002  3.643E-001  5.039E-001  1.680E-010  0.000E+000  0.000E+000  1.406E-012  0.000E+000  0.000E+000  4.635E+001
   5.495E+015  2.488E+004  2.237E+002  3.400E-001  5.247E-001  1.745E-010  0.000E+000  0.000E+000  1.544E-012  0.000E+000  0.000E+000  4.637E+001
   5.888E+015  2.167E+004  2.168E+002  3.173E-001  5.452E-001  1.814E-010  0.000E+000  0.000E+000  1.705E-012  0.000E+000  0.000E+000  4.639E+001
   6.310E+015  1.887E+004  2.102E+002  2.961E-001  5.652E-001  1.895E-010  0.000E+000  0.000E+000  1.916E-012  0.000E+000  0.000E+000  4.641E+001
   6.761E+015  1.644E+004  2.038E+002  2.764E-001  5.848E-001  1.961E-010  0.000E+000  0.000E+000  2.106E-012  0.000E+000  0.000E+000  4.643E+001
   7.244E+015  1.432E+004  1.975E+002  2.579E-001  6.038E-001  2.030E-010  0.000E+000  0.000E+000  2.325E-012  0.000E+000  0.000E+000  4.645E+001
   7.762E+015  1.247E+004  1.915E+002  2.407E-001  6.223E-001  2.099E-010  0.000E+000  0.000E+000  2.572E-012  0.000E+000  0.000E+000  4.647E+001
   8.318E+015  1.086E+004  1.856E+002  2.246E-001  6.403E-001  2.166E-010  0.000E+000  0.000E+000  2.843E-012  0.000E+000  0.000E+000  4.649E+001
   8.913E+015  9.459E+003  1.799E+002  2.096E-001  6.577E-001  2.228E-010  0.000E+000  0.000E+000  3.120E-012  0.000E+000  0.000E+000  4.650E+001
   9.550E+015  8.239E+003  1.744E+002  1.956E-001  6.746E-001  2.288E-010  0.000E+000  0.000E+000  3.419E-012  0.000E+000  0.000E+000  4.651E+001
   1.023E+016  7.176E+003  1.691E+002  1.826E-001  6.908E-001  2.352E-010  0.000E+000  0.000E+000  3.778E-012  0.000E+000  0.000E+000  4.653E+001
   1.096E+016  6.250E+003  1.639E+002  1.704E-001  7.064E-001  2.409E-010  0.000E+000  0.000E+000  4.143E-012  0.000E+000  0.000E+000  4.654E+001
   1.175E+016  5.443E+003  1.589E+002  1.590E-001  7.215E-001  2.461E-010  0.000E+000  0.000E+000  4.511E-012  0.000E+000  0.000E+000  4.655E+001
   1.259E+016  4.741E+003  1.540E+002  1.484E-001  7.359E-001  2.518E-010  0.000E+000  0.000E+000  4.968E-012  0.000E+000  0.000E+000  4.656E+001
   1.349E+016  4.129E+003  1.493E+002  1.385E-001  7.497E-001  2.567E-010  0.000E+000  0.000E+000  5.413E-012  0.000E+000  0.000E+000  4.657E+001
   1.445E+016  3.596E+003  1.448E+002  1.293E-001  7.630E-001  2.615E-010  0.000E+000  0.000E+000  5.913E-012  0.000E+000  0.000E+000  4.658E+001
   1.549E+016  3.132E+003  1.403E+002  1.206E-001  7.757E-001  2.664E-010  0.000E+000  0.000E+000  6.487E-012  0.000E+000  0.000E+000  4.659E+001
   1.660E+016  2.728E+003  1.360E+002  1.126E-001  7.878E-001  2.710E-010  0.000E+000  0.000E+000  7.115E-012  0.000E+000  0.000E+000  4.660E+001
   1.778E+016  2.376E+003  1.319E+002  1.051E-001  7.994E-001  2.750E-010  0.000E+000  0.000E+000  7.727E-012  0.000E+000  0.000E+000  4.660E+001
   1.905E+016  2.069E+003  1.278E+002  9.805E-002  8.104E-001  2.796E-010  0.000E+000  0.000E+000  8.532E-012  0.000E+000  0.000E+000  4.661E+001
   2.042E+016  1.802E+003  1.239E+002  9.151E-002  8.209E-001  2.832E-010  0.000E+000  0.000E+000  9.269E-012  0.000E+000  0.000E+000  4.662E+001
   2.188E+016  1.570E+003  1.201E+002  8.540E-002  8.309E-001  2.870E-010  0.000E+000  0.000E+000  1.017E-011  0.000E+000  0.000E+000  4.662E+001
   2.344E+016  1.367E+003  1.164E+002  7.970E-002  8.404E-001  2.905E-010  0.000E+000  0.000E+000  1.114E-011  0.000E+000  0.000E+000  4.663E+001
   2.512E+016  1.191E+003  1.129E+002  7.438E-002  8.495E-001  2.938E-010  0.000E+000  0.000E+000  1.218E-011  0.000E+000  0.000E+000  4.664E+001
   2.692E+016  1.037E+003  1.094E+002  6.942E-002  8.581E-001  2.971E-010  0.000E+000  0.000E+000  1.342E-011  0.000E+000  0.000E+000  4.664E+001
   2.884E+016  9.033E+002  1.061E+002  6.478E-002  8.663E-001  3.002E-010  0.000E+000  0.000E+000  1.481E-011  0.000E+000  0.000E+000  4.664E+001
   3.090E+016  7.868E+002  1.028E+002  6.046E-002  8.740E-001  3.029E-010  0.000E+000  0.000E+000  1.628E-011  0.000E+000  0.000E+000  4.665E+001
   3.311E+016  6.853E+002  9.968E+001  5.642E-002  8.813E-001  3.056E-010  0.000E+000  0.000E+000  1.802E-011  0.000E+000  0.000E+000  4.665E+001
   3.548E+016  5.968E+002  9.663E+001  5.266E-002  8.883E-001  3.083E-010  0.000E+000  0.000E+000  2.013E-011  0.000E+000  0.000E+000  4.666E+001
   3.802E+016  5.198E+002  9.367E+001  4.914E-002  8.949E-001  3.107E-010  0.000E+000  0.000E+000  2.246E-011  0.000E+000  0.000E+000  4.666E+001
   4.074E+016  4.527E+002  9.081E+001  4.586E-002  9.011E-001  3.131E-010  0.000E+000  0.000E+000  2.530E-011  0.000E+000  0.000E+000  4.666E+001
   4.365E+016  3.943E+002  8.803E+001  4.280E-002  9.070E-001  3.154E-010  0.000E+000  0.000E+000  2.900E-011  0.000E+000  0.000E+000  4.667E+001
   4.677E+016  3.434E+002  8.533E+001  3.995E-002  9.126E-001  3.174E-010  0.000E+000  0.000E+000  3.314E-011  0.000E+000  0.000E+000  4.667E+001
   5.012E+016  2.991E+002  8.272E+001  3.728E-002  9.179E-001  3.194E-010  0.000E+000  0.000E+000  3.860E-011  0.000E+000  0.000E+000  4.667E+001
   5.370E+016  2.605E+002  8.019E+001  3.479E-002  9.229E-001  3.212E-010  0.000E+000  0.000E+000  4.563E-011  0.000E+000  0.000E+000  4.667E+001
   5.754E+016  2.269E+002  7.774E+001  3.247E-002  9.276E-001  3.230E-010  0.000E+000  0.000E+000  5.540E-011  0.000E+000  0.000E+000  4.668E+001
   6.166E+016  1.976E+002  7.536E+001  3.030E-002  9.320E-001  3.247E-010  0.000E+000  0.000E+000  6.970E-011  0.000E+000  0.000E+000  4.668E+001
   6.607E+016  1.721E+002  7.305E+001  2.828E-002  9.362E-001  3.263E-010  0.000E+000  0.000E+000  8.883E-011  0.000E+000  0.000E+000  4.668E+001
   7.079E+016  1.499E+002  7.081E+001  2.639E-002  9.401E-001  3.277E-010  0.000E+000  0.000E+000  1.134E-010  0.000E+000  0.000E+000  4.668E+001
   7.586E+016  1.306E+002  6.865E+001  2.463E-002  9.438E-001  3.290E-010  0.000E+000  0.000E+000  1.454E-010  0.000E+000  0.000E+000  4.669E+001
   8.128E+016  1.137E+002  6.655E+001  2.299E-002  9.473E-001  3.305E-010  0.000E+000  0.000E+000  1.809E-010  0.000E+000  0.000E+000  4.669E+001
   8.710E+016  9.905E+001  6.451E+001  2.145E-002  9.506E-001  3.316E-010  0.000E+000  0.000E+000  2.037E-010  0.000E+000  0.000E+000  4.669E+001
   9.333E+016  8.627E+001  6.253E+001  2.002E-002  9.537E-001  3.327E-010  0.000E+000  0.000E+000  2.175E-010  0.000E+000  0.000E+000  4.669E+001
   1.000E+017  7.514E+001  6.062E+001  1.868E-002  9.567E-001  3.338E-010  0.000E+000  0.000E+000  2.241E-010  0.000E+000  0.000E+000  4.669E+001
   1.072E+017  6.544E+001  5.877E+001  1.744E-002  9.594E-001  3.349E-010  0.000E+000  0.000E+000  2.273E-010  0.000E+000  0.000E+000  4.669E+001
   1.148E+017  5.700E+001  5.697E+001  1.627E-002  9.620E-001  3.358E-010  0.000E+000  0.000E+000  2.285E-010  0.000E+000  0.000E+000  4.669E+001
   1.230E+017  4.964E+001  5.522E+001  1.519E-002  9.644E-001  3.367E-010  0.000E+000  0.000E+000  2.294E-010  0.000E+000  0.000E+000  4.669E+001
   1.318E+017  4.324E+001  5.353E+001  1.417E-002  9.667E-001  3.376E-010  0.000E+000  0.000E+000  2.301E-010  0.000E+000  0.000E+000  4.670E+001
   1.413E+017  3.766E+001  5.189E+001  1.323E-002  9.688E-001  3.384E-010  0.000E+000  0.000E+000  2.306E-010  0.000E+000  0.000E+000  4.670E+001
   1.514E+017  3.280E+001  5.031E+001  1.234E-002  9.708E-001  3.391E-010  0.000E+000  0.000E+000  2.312E-010  0.000E+000  0.000E+000  4.670E+001
   1.622E+017  2.857E+001  4.877E+001  1.152E-002  9.727E-001  3.398E-010  0.000E+000  0.000E+000  2.317E-010  0.000E+000  0.000E+000  4.670E+001
   1.738E+017  2.488E+001  4.727E+001  1.075E-002  9.744E-001  3.405E-010  0.000E+000  0.000E+000  2.322E-010  0.000E+000  0.000E+000  4.670E+001
   1.862E+017  2.167E+001  4.583E+001  1.003E-002  9.761E-001  3.411E-010  0.000E+000  0.000E+000  2.326E-010  0.000E+000  0.000E+000  4.670E+001
   1.995E+017  1.887E+001  4.442E+001  9.364E-003  9.776E-001  3.417E-010  0.000E+000  0.000E+000  2.330E-010  0.000E+000  0.000E+000  4.670E+001
   2.138E+017  1.644E+001  4.306E+001  8.739E-003  9.791E-001  3.422E-010  0.000E+000  0.000E+000  2.334E-010  0.000E+000  0.000E+000  4.670E+001
   2.291E+017  1.432E+001  4.175E+001  8.156E-003  9.804E-001  3.428E-010  0.000E+000  0.000E+000  2.338E-010  0.000E+000  0.000E+000  4.670E+001
   2.455E+017  1.247E+001  4.047E+001  7.611E-003  9.817E-001  3.432E-010  0.000E+000  0.000E+000  2.342E-010  0.000E+000  0.000E+000  4.670E+001
   2.630E+017  1.086E+001  3.923E+001  7.103E-003  9.829E-001  3.436E-010  0.000E+000  0.000E+000  2.345E-010  0.000E+000  0.000E+000  4.670E+001
   2.818E+017  9.459E+000  3.803E+001  6.629E-003  9.840E-001  3.441E-010  0.000E+000  0.000E+000  2.348E-010  0.000E+000  0.000E+000  4.670E+001
   3.020E+017  8.239E+000  3.687E+001  6.187E-003  9.851E-001  3.445E-010  0.000E+000  0.000E+000  2.351E-010  0.000E+000  0.000E+000  4.670E+001
   3.236E+017  7.176E+000  3.574E+001  5.774E-003  9.860E-001  3.448E-010  0.000E+000  0.000E+000  2.354E-010  0.000E+000  0.000E+000  4.670E+001
   3.467E+017  6.250E+000  3.464E+001  5.388E-003  9.870E-001  3.451E-010  0.000E+000  0.000E+000  2.356E-010  0.000E+000  0.000E+000  4.670E+001
   3.715E+017  5.443E+000  3.358E+001  5.029E-003  9.878E-001  3.455E-010  0.000E+000  0.000E+000  2.359E-010  0.000E+000  0.000E+000  4.670E+001
   3.981E+017  4.741E+000  3.256E+001  4.693E-003  9.886E-001  3.458E-010  0.000E+000  0.000E+000  2.361E-010  0.000E+000  0.000E+000  4.671E+001
   4.266E+017  4.129E+000  3.156E+001  4.380E-003  9.894E-001  3.460E-010  0.000E+000  0.000E+000  2.363E-010  0.000E+000  0.000E+000  4.671E+001
   4.571E+017  3.596E+000  3.059E+001  4.088E-003  9.901E-001  3.463E-010  0.000E+000  0.000E+000  2.365E-010  0.000E+000  0.000E+000  4.671E+001
   4.898E+017  3.132E+000  2.966E+001  3.815E-003  9.907E-001  3.465E-010  0.000E+000  0.000E+000  2.367E-010  0.000E+000  0.000E+000  4.671E+001
   5.248E+017  2.728E+000  2.875E+001  3.560E-003  9.913E-001  3.468E-010  0.000E+000  0.000E+000  2.369E-010  0.000E+000  0.000E+000  4.671E+001
   5.623E+017  2.376E+000  2.787E+001  3.323E-003  9.919E-001  3.470E-010  0.000E+000  0.000E+000  2.371E-010  0.000E+000  0.000E+000  4.671E+001
   6.026E+017  2.069E+000  2.702E+001  3.101E-003  9.924E-001  3.472E-010  0.000E+000  0.000E+000  2.373E-010  0.000E+000  0.000E+000  4.671E+001
   6.457E+017  1.802E+000  2.619E+001  2.894E-003  9.929E-001  3.474E-010  0.000E+000  0.000E+000  2.374E-010  0.000E+000  0.000E+000  4.671E+001
   6.918E+017  1.570E+000  2.539E+001  2.701E-003  9.934E-001  3.475E-010  0.000E+000  0.000E+000  2.376E-010  0.000E+000  0.000E+000  4.671E+001
   7.413E+017  1.367E+000  2.461E+001  2.520E-003  9.938E-001  3.477E-010  0.000E+000  0.000E+000  2.377E-010  0.000E+000  0.000E+000  4.671E+001
   7.943E+017  1.191E+000  2.386E+001  2.352E-003  9.942E-001  3.479E-010  0.000E+000  0.000E+000  2.379E-010  0.000E+000  0.000E+000  4.671E+001
   8.511E+017  1.037E+000  2.313E+001  2.195E-003  9.946E-001  3.480E-010  0.000E+000  0.000E+000  2.380E-010  0.000E+000  0.000E+000  4.671E+001
   9.120E+017  9.033E-001  2.242E+001  2.049E-003  9.950E-001  3.481E-010  0.000E+000  0.000E+000  2.381E-010  0.000E+000  0.000E+000  4.671E+001
   9.772E+017  7.868E-001  2.173E+001  1.912E-003  9.953E-001  3.483E-010  0.000E+000  0.000E+000  2.382E-010  0.000E+000  0.000E+000  4.671E+001
   1.047E+018  6.853E-001  2.107E+001  1.784E-003  9.956E-001  3.484E-010  0.000E+000  0.000E+000  2.383E-010  0.000E+000  0.000E+000  4.671E+001
