   TIME       H          H-         H+         H2+        H3+        He+        He         HeH+       C+         C        
   5.012E+01  3.853E-10  3.322E-10  2.489E-15  1.767E-15  1.414E-18  2.134E-13  1.331E-13  2.645E-11  3.193E-04  6.353E-16
   6.310E+01  4.380E-10  3.424E-10  3.707E-15  1.801E-15  1.583E-18  3.355E-13  1.270E-13  2.970E-11  3.190E-04  1.053E-15
   7.943E+01  5.014E-10  3.548E-10  5.594E-15  1.836E-15  1.809E-18  5.415E-13  1.199E-13  3.377E-11  3.187E-04  1.812E-15
   1.000E+02  5.832E-10  3.699E-10  8.328E-15  1.874E-15  2.116E-18  8.742E-13  1.115E-13  3.917E-11  3.182E-04  3.172E-15
   1.259E+02  6.934E-10  3.881E-10  1.196E-14  1.921E-15  2.542E-18  1.382E-12  1.019E-13  4.659E-11  3.176E-04  5.549E-15
   1.585E+02  8.443E-10  4.098E-10  1.626E-14  1.982E-15  3.146E-18  2.106E-12  9.118E-14  5.706E-11  3.169E-04  9.607E-15
   1.995E+02  1.050E-09  4.351E-10  2.059E-14  2.060E-15  4.018E-18  3.057E-12  7.926E-14  7.214E-11  3.160E-04  1.640E-14
   2.512E+02  1.321E-09  4.632E-10  2.397E-14  2.159E-15  5.307E-18  4.198E-12  6.631E-14  9.423E-11  3.149E-04  2.775E-14
   3.162E+02  1.644E-09  4.913E-10  2.559E-14  2.279E-15  7.268E-18  5.478E-12  5.262E-14  1.268E-10  3.136E-04  4.771E-14
   3.981E+02  1.928E-09  5.125E-10  2.533E-14  2.408E-15  1.033E-17  6.931E-12  3.876E-14  1.736E-10  3.122E-04  8.771E-14
   5.012E+02  1.949E-09  5.145E-10  2.379E-14  2.510E-15  1.523E-17  8.705E-12  2.589E-14  2.346E-10  3.106E-04  1.838E-13
   6.310E+02  1.526E-09  4.884E-10  2.148E-14  2.543E-15  2.337E-17  1.074E-11  1.558E-14  2.997E-10  3.091E-04  4.483E-13
   7.943E+02  9.302E-10  4.458E-10  1.859E-14  2.515E-15  3.738E-17  1.229E-11  8.696E-15  3.571E-10  3.079E-04  1.191E-12
   1.000E+03  5.544E-10  4.077E-10  1.567E-14  2.472E-15  6.158E-17  1.257E-11  4.741E-15  4.220E-10  3.069E-04  3.152E-12
   1.259E+03  3.949E-10  3.805E-10  1.346E-14  2.386E-15  1.029E-16  1.189E-11  2.576E-15  5.418E-10  3.061E-04  8.181E-12
   1.585E+03  3.242E-10  3.606E-10  1.217E-14  2.216E-15  1.748E-16  1.083E-11  1.365E-15  7.967E-10  3.054E-04  2.164E-11
   1.995E+03  2.774E-10  3.455E-10  1.153E-14  1.992E-15  2.996E-16  9.395E-12  6.889E-16  1.343E-09  3.047E-04  5.821E-11
   2.512E+03  2.351E-10  3.376E-10  1.131E-14  1.797E-15  4.900E-16  7.703E-12  3.433E-16  2.481E-09  3.041E-04  1.475E-10
   3.162E+03  2.029E-10  3.416E-10  1.128E-14  1.679E-15  7.113E-16  6.357E-12  1.889E-16  4.640E-09  3.034E-04  3.203E-10
   3.981E+03  1.865E-10  3.555E-10  1.129E-14  1.617E-15  9.131E-16  5.638E-12  1.229E-16  8.235E-09  3.027E-04  5.827E-10
   5.012E+03  1.811E-10  3.736E-10  1.128E-14  1.583E-15  1.084E-15  5.368E-12  9.177E-17  1.363E-08  3.019E-04  9.208E-10
   6.310E+03  1.815E-10  3.926E-10  1.126E-14  1.560E-15  1.231E-15  5.353E-12  7.498E-17  2.123E-08  3.008E-04  1.315E-09
   7.943E+03  1.848E-10  4.116E-10  1.122E-14  1.542E-15  1.369E-15  5.464E-12  6.439E-17  3.152E-08  2.996E-04  1.743E-09
   1.000E+04  1.899E-10  4.312E-10  1.114E-14  1.525E-15  1.510E-15  5.627E-12  5.653E-17  4.516E-08  2.980E-04  2.188E-09
   1.259E+04  1.966E-10  4.515E-10  1.102E-14  1.507E-15  1.662E-15  5.818E-12  5.010E-17  6.304E-08  2.959E-04  2.640E-09
   1.585E+04  2.049E-10  4.731E-10  1.085E-14  1.487E-15  1.831E-15  6.036E-12  4.455E-17  8.634E-08  2.934E-04  3.096E-09
   1.995E+04  2.150E-10  4.962E-10  1.064E-14  1.464E-15  2.023E-15  6.290E-12  3.961E-17  1.166E-07  2.903E-04  3.554E-09
   2.512E+04  2.273E-10  5.215E-10  1.038E-14  1.438E-15  2.247E-15  6.600E-12  3.509E-17  1.559E-07  2.863E-04  4.021E-09
   3.162E+04  2.423E-10  5.490E-10  1.008E-14  1.406E-15  2.511E-15  6.999E-12  3.091E-17  2.070E-07  2.814E-04  4.510E-09
   3.981E+04  2.605E-10  5.784E-10  9.744E-15  1.370E-15  2.819E-15  7.536E-12  2.705E-17  2.739E-07  2.753E-04  5.036E-09
   5.012E+04  2.819E-10  6.074E-10  9.371E-15  1.328E-15  3.169E-15  8.272E-12  2.356E-17  3.619E-07  2.678E-04  5.616E-09
   6.310E+04  3.054E-10  6.309E-10  8.977E-15  1.279E-15  3.534E-15  9.273E-12  2.052E-17  4.767E-07  2.588E-04  6.252E-09
   7.943E+04  3.284E-10  6.403E-10  8.580E-15  1.225E-15  3.859E-15  1.058E-11  1.802E-17  6.229E-07  2.482E-04  6.929E-09
   1.000E+05  3.454E-10  6.249E-10  8.206E-15  1.168E-15  4.053E-15  1.220E-11  1.605E-17  7.985E-07  2.363E-04  7.609E-09
   1.259E+05  3.472E-10  5.736E-10  7.893E-15  1.111E-15  4.006E-15  1.404E-11  1.463E-17  9.866E-07  2.234E-04  8.250E-09
   1.585E+05  3.210E-10  4.777E-10  7.683E-15  1.065E-15  3.616E-15  1.585E-11  1.380E-17  1.143E-06  2.104E-04  8.772E-09
   1.995E+05  2.562E-10  3.354E-10  7.611E-15  1.060E-15  2.832E-15  1.698E-11  1.381E-17  1.178E-06  1.984E-04  8.914E-09
   2.512E+05  1.652E-10  1.747E-10  7.693E-15  1.247E-15  1.811E-15  1.648E-11  1.514E-17  9.780E-07  1.887E-04  8.137E-09
   3.162E+05  9.104E-11  6.988E-11  7.971E-15  3.615E-15  9.652E-16  1.511E-11  1.826E-17  5.627E-07  1.818E-04  6.823E-09
   3.981E+05  5.948E-11  4.073E-11  8.530E-15  1.379E-14  4.486E-16  1.662E-11  1.823E-17  2.737E-07  1.756E-04  9.042E-09
   5.012E+05  3.630E-11  2.779E-11  9.241E-15  1.953E-14  2.481E-16  2.030E-11  1.691E-17  1.651E-07  1.693E-04  1.362E-08
   6.310E+05  2.147E-11  2.037E-11  1.005E-14  2.298E-14  1.616E-16  2.514E-11  1.564E-17  1.178E-07  1.626E-04  1.924E-08
   7.943E+05  1.317E-11  1.560E-11  1.093E-14  2.525E-14  1.163E-16  3.143E-11  1.443E-17  9.400E-08  1.552E-04  2.610E-08
   1.000E+06  8.926E-12  1.238E-11  1.186E-14  2.689E-14  8.948E-17  3.944E-11  1.328E-17  8.045E-08  1.470E-04  3.414E-08
   1.259E+06  6.862E-12  1.014E-11  1.276E-14  2.817E-14  7.221E-17  4.935E-11  1.219E-17  7.176E-08  1.380E-04  4.307E-08
   1.585E+06  5.867E-12  8.535E-12  1.358E-14  2.923E-14  6.043E-17  6.110E-11  1.115E-17  6.555E-08  1.284E-04  5.232E-08
   1.995E+06  5.397E-12  7.386E-12  1.424E-14  3.014E-14  5.212E-17  7.432E-11  1.018E-17  6.077E-08  1.187E-04  6.107E-08
   2.512E+06  5.203E-12  6.577E-12  1.468E-14  3.091E-14  4.626E-17  8.803E-11  9.295E-18  5.701E-08  1.093E-04  6.846E-08
   3.162E+06  5.163E-12  6.036E-12  1.492E-14  3.155E-14  4.230E-17  1.007E-10  8.562E-18  5.420E-08  1.013E-04  7.383E-08
   3.981E+06  5.195E-12  5.707E-12  1.499E-14  3.202E-14  3.986E-17  1.104E-10  8.034E-18  5.233E-08  9.537E-05  7.709E-08
   5.012E+06  5.238E-12  5.535E-12  1.499E-14  3.231E-14  3.857E-17  1.163E-10  7.724E-18  5.129E-08  9.186E-05  7.868E-08
   6.310E+06  5.263E-12  5.463E-12  1.498E-14  3.244E-14  3.802E-17  1.190E-10  7.586E-18  5.084E-08  9.028E-05  7.929E-08
   7.943E+06  5.271E-12  5.440E-12  1.497E-14  3.248E-14  3.785E-17  1.199E-10  7.541E-18  5.069E-08  8.977E-05  7.947E-08
   1.000E+07  5.273E-12  5.435E-12  1.497E-14  3.249E-14  3.781E-17  1.201E-10  7.532E-18  5.066E-08  8.966E-05  7.951E-08
   1.259E+07  5.274E-12  5.435E-12  1.497E-14  3.249E-14  3.781E-17  1.201E-10  7.530E-18  5.066E-08  8.964E-05  7.951E-08
   1.585E+07  5.274E-12  5.435E-12  1.497E-14  3.249E-14  3.781E-17  1.201E-10  7.530E-18  5.066E-08  8.964E-05  7.951E-08
   1.995E+07  5.274E-12  5.435E-12  1.497E-14  3.249E-14  3.781E-17  1.201E-10  7.530E-18  5.066E-08  8.964E-05  7.951E-08
   2.512E+07  5.274E-12  5.435E-12  1.497E-14  3.249E-14  3.781E-17  1.201E-10  7.530E-18  5.066E-08  8.964E-05  7.951E-08
   3.162E+07  5.274E-12  5.435E-12  1.497E-14  3.249E-14  3.781E-17  1.201E-10  7.530E-18  5.066E-08  8.964E-05  7.951E-08
   3.981E+07  5.274E-12  5.435E-12  1.497E-14  3.249E-14  3.781E-17  1.201E-10  7.530E-18  5.066E-08  8.964E-05  7.951E-08
   5.012E+07  5.274E-12  5.435E-12  1.497E-14  3.249E-14  3.781E-17  1.201E-10  7.530E-18  5.066E-08  8.964E-05  7.951E-08
   6.310E+07  5.274E-12  5.435E-12  1.497E-14  3.249E-14  3.781E-17  1.201E-10  7.530E-18  5.066E-08  8.964E-05  7.951E-08
   7.943E+07  5.274E-12  5.435E-12  1.497E-14  3.249E-14  3.781E-17  1.201E-10  7.530E-18  5.066E-08  8.964E-05  7.951E-08
   1.000E+08  5.274E-12  5.435E-12  1.497E-14  3.249E-14  3.781E-17  1.201E-10  7.530E-18  5.066E-08  8.964E-05  7.951E-08
   TIME       CH3        CH3+       NH2+       O+         CH4+       NH2        O-         CH4        O          NH3      



   TIME       OH-        OH+        NH3+       CH5+       OH         NH4+       H2O        H2O+       F          H3O+     
   1.259E+00  4.136E-14  6.468E-15  8.521E-17  4.920E-14  6.308E-13  5.393E-20  7.532E-12  6.377E-15  2.000E-08  6.126E-15
   1.585E+00  4.137E-14  6.475E-15  9.471E-17  5.063E-14  1.458E-12  6.003E-20  1.388E-11  6.388E-15  2.000E-08  6.145E-15
   1.995E+00  4.138E-14  6.483E-15  1.064E-16  5.233E-14  2.419E-12  6.757E-20  1.860E-11  6.402E-15  2.000E-08  6.169E-15
   2.512E+00  4.139E-14  6.494E-15  1.208E-16  5.429E-14  3.565E-12  7.687E-20  2.167E-11  6.420E-15  2.000E-08  6.199E-15
   3.162E+00  4.140E-14  6.508E-15  1.384E-16  5.654E-14  4.986E-12  8.828E-20  2.337E-11  6.443E-15  2.000E-08  6.237E-15
   3.981E+00  4.142E-14  6.526E-15  1.597E-16  5.904E-14  6.832E-12  1.022E-19  2.415E-11  6.473E-15  2.000E-08  6.287E-15
   5.012E+00  4.144E-14  6.551E-15  1.853E-16  6.177E-14  9.313E-12  1.192E-19  2.445E-11  6.512E-15  2.000E-08  6.352E-15
   6.310E+00  4.147E-14  6.584E-15  2.160E-16  6.466E-14  1.267E-11  1.396E-19  2.457E-11  6.563E-15  2.000E-08  6.436E-15
   7.943E+00  4.150E-14  6.628E-15  2.524E-16  6.764E-14  1.710E-11  1.643E-19  2.466E-11  6.631E-15  2.000E-08  6.546E-15
   1.000E+01  4.155E-14  6.688E-15  2.958E-16  7.067E-14  2.265E-11  1.942E-19  2.476E-11  6.720E-15  2.000E-08  6.691E-15
   1.259E+01  4.160E-14  6.768E-15  3.480E-16  7.369E-14  2.908E-11  2.310E-19  2.489E-11  6.837E-15  2.000E-08  6.882E-15
   1.585E+01  4.167E-14  6.874E-15  4.133E-16  7.676E-14  3.593E-11  2.781E-19  2.503E-11  6.989E-15  2.000E-08  7.132E-15
   1.995E+01  4.175E-14  7.010E-15  4.999E-16  7.997E-14  4.259E-11  3.422E-19  2.521E-11  7.186E-15  2.000E-08  7.459E-15
   2.512E+01  4.185E-14  7.178E-15  6.252E-16  8.351E-14  4.863E-11  4.372E-19  2.542E-11  7.434E-15  2.000E-08  7.884E-15
   3.162E+01  4.197E-14  7.379E-15  8.224E-16  8.765E-14  5.398E-11  5.909E-19  2.566E-11  7.743E-15  2.000E-08  8.436E-15
   3.981E+01  4.211E-14  7.617E-15  1.153E-15  9.274E-14  5.898E-11  8.565E-19  2.594E-11  8.127E-15  2.000E-08  9.156E-15
   5.012E+01  4.228E-14  7.898E-15  1.722E-15  9.922E-14  6.427E-11  1.334E-18  2.628E-11  8.605E-15  2.000E-08  1.011E-14
   6.310E+01  4.247E-14  8.238E-15  2.701E-15  1.077E-13  7.062E-11  2.203E-18  2.670E-11  9.210E-15  2.000E-08  1.139E-14
   7.943E+01  4.269E-14  8.662E-15  4.344E-15  1.189E-13  7.886E-11  3.777E-18  2.724E-11  9.991E-15  2.000E-08  1.317E-14
   1.000E+02  4.294E-14  9.206E-15  6.994E-15  1.341E-13  8.993E-11  6.579E-18  2.798E-11  1.102E-14  2.000E-08  1.572E-14
   1.259E+02  4.321E-14  9.917E-15  1.106E-14  1.550E-13  1.052E-10  1.146E-17  2.904E-11  1.240E-14  2.000E-08  1.948E-14
   1.585E+02  4.350E-14  1.087E-14  1.694E-14  1.844E-13  1.265E-10  1.977E-17  3.063E-11  1.429E-14  2.000E-08  2.530E-14
   1.995E+02  4.379E-14  1.217E-14  2.485E-14  2.269E-13  1.571E-10  3.365E-17  3.314E-11  1.695E-14  2.000E-08  3.480E-14
   2.512E+02  4.405E-14  1.404E-14  3.485E-14  2.910E-13  2.023E-10  5.688E-17  3.729E-11  2.086E-14  2.000E-08  5.162E-14
   3.162E+02  4.425E-14  1.686E-14  4.720E-14  3.919E-13  2.710E-10  9.789E-17  4.444E-11  2.694E-14  2.000E-08  8.472E-14
   3.981E+02  4.432E-14  2.145E-14  6.376E-14  5.587E-13  3.783E-10  1.809E-16  5.680E-11  3.707E-14  2.000E-08  1.595E-13
   5.012E+02  4.409E-14  2.944E-14  8.981E-14  8.430E-13  5.468E-10  3.838E-16  7.670E-11  5.506E-14  2.000E-08  3.569E-13
   6.310E+02  4.330E-14  4.367E-14  1.341E-13  1.330E-12  8.129E-10  9.566E-16  1.048E-10  8.749E-14  2.000E-08  9.467E-13
   7.943E+02  4.157E-14  6.732E-14  2.046E-13  2.160E-12  1.257E-09  2.618E-15  1.489E-10  1.416E-13  2.000E-08  2.749E-12
   1.000E+03  3.854E-14  1.008E-13  3.059E-13  3.564E-12  2.004E-09  7.178E-15  2.505E-10  2.182E-13  2.000E-08  7.769E-12
   1.259E+03  3.394E-14  1.404E-13  4.548E-13  5.937E-12  3.093E-09  1.962E-14  5.020E-10  3.089E-13  2.000E-08  2.023E-11
   1.585E+03  2.756E-14  1.810E-13  6.937E-13  1.004E-11  4.415E-09  5.640E-14  1.078E-09  4.021E-13  2.000E-08  4.962E-11
   1.995E+03  1.980E-14  2.163E-13  1.062E-12  1.712E-11  5.722E-09  1.707E-13  2.324E-09  4.833E-13  2.000E-08  1.180E-10
   2.512E+03  1.259E-14  2.403E-13  1.511E-12  2.786E-11  6.704E-09  4.869E-13  4.784E-09  5.388E-13  2.000E-08  2.632E-10
   3.162E+03  7.899E-15  2.527E-13  1.893E-12  4.018E-11  7.244E-09  1.109E-12  8.937E-09  5.679E-13  2.000E-08  5.026E-10
   3.981E+03  5.463E-15  2.579E-13  2.143E-12  5.115E-11  7.496E-09  1.934E-12  1.485E-08  5.809E-13  1.999E-08  7.875E-10
   5.012E+03  4.205E-15  2.599E-13  2.304E-12  6.011E-11  7.620E-09  2.798E-12  2.228E-08  5.864E-13  1.999E-08  1.059E-09
   6.310E+03  3.495E-15  2.604E-13  2.420E-12  6.750E-11  7.690E-09  3.617E-12  3.088E-08  5.883E-13  1.999E-08  1.293E-09
   7.943E+03  3.036E-15  2.600E-13  2.505E-12  7.404E-11  7.738E-09  4.389E-12  4.025E-08  5.882E-13  1.998E-08  1.494E-09
   1.000E+04  2.690E-15  2.590E-13  2.565E-12  8.038E-11  7.776E-09  5.155E-12  5.022E-08  5.867E-13  1.997E-08  1.682E-09
   1.259E+04  2.403E-15  2.576E-13  2.599E-12  8.685E-11  7.812E-09  5.938E-12  6.099E-08  5.840E-13  1.997E-08  1.868E-09
   1.585E+04  2.154E-15  2.557E-13  2.607E-12  9.369E-11  7.850E-09  6.752E-12  7.299E-08  5.801E-13  1.996E-08  2.057E-09
   1.995E+04  1.932E-15  2.531E-13  2.591E-12  1.011E-10  7.894E-09  7.612E-12  8.691E-08  5.747E-13  1.995E-08  2.253E-09
   2.512E+04  1.732E-15  2.499E-13  2.551E-12  1.093E-10  7.950E-09  8.542E-12  1.038E-07  5.678E-13  1.994E-08  2.457E-09
   3.162E+04  1.552E-15  2.458E-13  2.489E-12  1.185E-10  8.025E-09  9.573E-12  1.254E-07  5.589E-13  1.992E-08  2.672E-09
   3.981E+04  1.395E-15  2.406E-13  2.409E-12  1.286E-10  8.131E-09  1.074E-11  1.538E-07  5.478E-13  1.989E-08  2.892E-09
   5.012E+04  1.267E-15  2.343E-13  2.312E-12  1.393E-10  8.291E-09  1.205E-11  1.917E-07  5.340E-13  1.985E-08  3.109E-09
   6.310E+04  1.174E-15  2.265E-13  2.205E-12  1.494E-10  8.549E-09  1.349E-11  2.409E-07  5.172E-13  1.978E-08  3.304E-09
   7.943E+04  1.117E-15  2.173E-13  2.095E-12  1.565E-10  8.975E-09  1.495E-11  2.990E-07  4.971E-13  1.968E-08  3.457E-09
   1.000E+05  1.084E-15  2.069E-13  1.996E-12  1.577E-10  9.669E-09  1.631E-11  3.538E-07  4.742E-13  1.955E-08  3.556E-09
   1.259E+05  1.048E-15  1.958E-13  1.925E-12  1.498E-10  1.072E-08  1.741E-11  3.797E-07  4.496E-13  1.943E-08  3.588E-09
   1.585E+05  9.797E-16  1.849E-13  1.904E-12  1.297E-10  1.214E-08  1.797E-11  3.455E-07  4.249E-13  1.941E-08  3.508E-09
   1.995E+05  8.818E-16  1.751E-13  1.955E-12  9.544E-11  1.370E-08  1.731E-11  2.479E-07  4.020E-13  1.956E-08  3.220E-09
   2.512E+05  8.388E-16  1.673E-13  2.074E-12  5.313E-11  1.503E-08  1.457E-11  1.438E-07  3.830E-13  1.975E-08  2.683E-09
   3.162E+05  9.456E-16  1.653E-13  2.195E-12  2.286E-11  1.621E-08  1.089E-11  8.939E-08  3.751E-13  1.984E-08  2.098E-09
   3.981E+05  1.026E-15  1.779E-13  2.327E-12  1.250E-11  1.810E-08  1.190E-11  1.074E-07  3.917E-13  1.976E-08  2.145E-09
   5.012E+05  1.068E-15  1.833E-13  2.551E-12  8.235E-12  1.954E-08  1.542E-11  1.379E-07  3.964E-13  1.962E-08  2.298E-09
   6.310E+05  1.102E-15  1.845E-13  2.798E-12  5.991E-12  2.080E-08  1.992E-11  1.645E-07  3.945E-13  1.945E-08  2.413E-09
   7.943E+05  1.127E-15  1.834E-13  3.050E-12  4.624E-12  2.210E-08  2.544E-11  1.879E-07  3.885E-13  1.923E-08  2.493E-09
   1.000E+06  1.140E-15  1.805E-13  3.297E-12  3.727E-12  2.355E-08  3.191E-11  2.071E-07  3.796E-13  1.899E-08  2.537E-09
   1.259E+06  1.143E-15  1.764E-13  3.532E-12  3.111E-12  2.522E-08  3.904E-11  2.212E-07  3.682E-13  1.871E-08  2.544E-09
   1.585E+06  1.136E-15  1.713E-13  3.745E-12  2.676E-12  2.716E-08  4.633E-11  2.299E-07  3.551E-13  1.843E-08  2.518E-09
   1.995E+06  1.122E-15  1.656E-13  3.919E-12  2.367E-12  2.935E-08  5.315E-11  2.332E-07  3.409E-13  1.814E-08  2.466E-09
   2.512E+06  1.102E-15  1.598E-13  4.040E-12  2.150E-12  3.164E-08  5.884E-11  2.321E-07  3.268E-13  1.787E-08  2.399E-09
   3.162E+06  1.080E-15  1.546E-13  4.106E-12  2.007E-12  3.377E-08  6.293E-11  2.284E-07  3.144E-13  1.766E-08  2.331E-09
   3.981E+06  1.061E-15  1.507E-13  4.130E-12  1.920E-12  3.539E-08  6.537E-11  2.243E-07  3.050E-13  1.750E-08  2.276E-09
   5.012E+06  1.049E-15  1.484E-13  4.132E-12  1.876E-12  3.635E-08  6.654E-11  2.213E-07  2.994E-13  1.741E-08  2.242E-09
   6.310E+06  1.044E-15  1.473E-13  4.129E-12  1.857E-12  3.678E-08  6.699E-11  2.198E-07  2.968E-13  1.738E-08  2.226E-09
   7.943E+06  1.042E-15  1.470E-13  4.128E-12  1.851E-12  3.691E-08  6.712E-11  2.193E-07  2.960E-13  1.737E-08  2.221E-09
   1.000E+07  1.041E-15  1.469E-13  4.127E-12  1.850E-12  3.694E-08  6.715E-11  2.192E-07  2.959E-13  1.736E-08  2.220E-09
   1.259E+07  1.041E-15  1.469E-13  4.127E-12  1.850E-12  3.694E-08  6.715E-11  2.192E-07  2.958E-13  1.736E-08  2.220E-09
   1.585E+07  1.041E-15  1.469E-13  4.127E-12  1.850E-12  3.694E-08  6.715E-11  2.192E-07  2.958E-13  1.736E-08  2.220E-09
   1.995E+07  1.041E-15  1.469E-13  4.127E-12  1.850E-12  3.694E-08  6.715E-11  2.192E-07  2.958E-13  1.736E-08  2.220E-09
   2.512E+07  1.041E-15  1.469E-13  4.127E-12  1.850E-12  3.694E-08  6.715E-11  2.192E-07  2.958E-13  1.736E-08  2.220E-09
   3.162E+07  1.041E-15  1.469E-13  4.127E-12  1.850E-12  3.694E-08  6.715E-11  2.192E-07  2.958E-13  1.736E-08  2.220E-09
   3.981E+07  1.041E-15  1.469E-13  4.127E-12  1.850E-12  3.694E-08  6.715E-11  2.192E-07  2.958E-13  1.736E-08  2.220E-09
   5.012E+07  1.041E-15  1.469E-13  4.127E-12  1.850E-12  3.694E-08  6.715E-11  2.192E-07  2.958E-13  1.736E-08  2.220E-09
   6.310E+07  1.041E-15  1.469E-13  4.127E-12  1.850E-12  3.694E-08  6.715E-11  2.192E-07  2.958E-13  1.736E-08  2.220E-09
   7.943E+07  1.041E-15  1.469E-13  4.127E-12  1.850E-12  3.694E-08  6.715E-11  2.192E-07  2.958E-13  1.736E-08  2.220E-09
   1.000E+08  1.041E-15  1.469E-13  4.127E-12  1.850E-12  3.694E-08  6.715E-11  2.192E-07  2.958E-13  1.736E-08  2.220E-09
   TIME       OH-        OH+        NH3+       CH5+       OH         NH4+       H2O        H2O+       F          H3O+     



   TIME       F+         HF         HF+        H2F+       Na+        Na         C2+        Mg+        Mg         C2-      
   1.259E+00  2.788E-28  2.516E-19  6.453E-29  2.372E-28  1.999E-09  1.259E-12  3.716E-12  6.996E-09  4.439E-12  1.334E-18
   1.585E+00  2.353E-27  9.218E-19  5.522E-28  1.263E-27  1.997E-09  2.797E-12  8.227E-12  6.990E-09  9.860E-12  7.901E-18
   1.995E+00  7.798E-27  1.786E-18  1.838E-27  3.391E-27  1.995E-09  4.661E-12  1.347E-11  6.984E-09  1.643E-11  2.346E-17
   2.512E+00  1.801E-26  2.711E-18  4.252E-27  6.947E-27  1.993E-09  6.898E-12  1.943E-11  6.976E-09  2.432E-11  5.355E-17
   3.162E+00  3.508E-26  3.695E-18  8.295E-27  1.255E-26  1.990E-09  9.551E-12  2.604E-11  6.966E-09  3.367E-11  1.063E-16
   3.981E+00  6.324E-26  4.840E-18  1.497E-26  2.153E-26  1.987E-09  1.265E-11  3.315E-11  6.955E-09  4.459E-11  1.931E-16
   5.012E+00  1.107E-25  6.313E-18  2.624E-26  3.647E-26  1.984E-09  1.620E-11  4.052E-11  6.943E-09  5.709E-11  3.296E-16
   6.310E+00  1.921E-25  8.306E-18  4.557E-26  6.192E-26  1.980E-09  2.016E-11  4.779E-11  6.929E-09  7.108E-11  5.358E-16
   7.943E+00  3.306E-25  1.098E-17  7.855E-26  1.052E-25  1.976E-09  2.447E-11  5.458E-11  6.914E-09  8.627E-11  8.359E-16
   1.000E+01  5.591E-25  1.442E-17  1.331E-25  1.770E-25  1.971E-09  2.898E-11  6.050E-11  6.898E-09  1.022E-10  1.256E-15
   1.259E+01  9.176E-25  1.853E-17  2.188E-25  2.908E-25  1.966E-09  3.351E-11  6.527E-11  6.882E-09  1.181E-10  1.821E-15
   1.585E+01  1.448E-24  2.308E-17  3.463E-25  4.622E-25  1.962E-09  3.780E-11  6.877E-11  6.867E-09  1.333E-10  2.546E-15
   1.995E+01  2.192E-24  2.775E-17  5.257E-25  7.086E-25  1.958E-09  4.166E-11  7.104E-11  6.853E-09  1.468E-10  3.431E-15
   2.512E+01  3.188E-24  3.230E-17  7.677E-25  1.052E-24  1.955E-09  4.489E-11  7.227E-11  6.842E-09  1.582E-10  4.457E-15
   3.162E+01  4.500E-24  3.676E-17  1.089E-24  1.525E-24  1.953E-09  4.747E-11  7.268E-11  6.833E-09  1.673E-10  5.581E-15
   3.981E+01  6.235E-24  4.146E-17  1.517E-24  2.191E-24  1.951E-09  4.949E-11  7.247E-11  6.826E-09  1.744E-10  6.756E-15
   5.012E+01  8.589E-24  4.700E-17  2.104E-24  3.160E-24  1.949E-09  5.114E-11  7.176E-11  6.820E-09  1.802E-10  7.960E-15
   6.310E+01  1.188E-23  5.424E-17  2.933E-24  4.630E-24  1.947E-09  5.271E-11  7.060E-11  6.814E-09  1.857E-10  9.234E-15
   7.943E+01  1.657E-23  6.437E-17  4.133E-24  6.945E-24  1.946E-09  5.446E-11  6.897E-11  6.808E-09  1.918E-10  1.073E-14
   1.000E+02  2.339E-23  7.917E-17  5.899E-24  1.071E-23  1.943E-09  5.672E-11  6.678E-11  6.800E-09  1.997E-10  1.276E-14
   1.259E+02  3.336E-23  1.016E-16  8.521E-24  1.704E-23  1.940E-09  5.995E-11  6.387E-11  6.789E-09  2.110E-10  1.590E-14
   1.585E+02  4.799E-23  1.373E-16  1.243E-23  2.804E-23  1.935E-09  6.502E-11  6.001E-11  6.771E-09  2.288E-10  2.127E-14
   1.995E+02  6.962E-23  1.972E-16  1.832E-23  4.798E-23  1.927E-09  7.348E-11  5.489E-11  6.742E-09  2.584E-10  3.104E-14
   2.512E+02  1.024E-22  3.050E-16  2.743E-23  8.680E-23  1.912E-09  8.833E-11  4.809E-11  6.690E-09  3.103E-10  4.994E-14
   3.162E+02  1.562E-22  5.179E-16  4.257E-23  1.722E-22  1.885E-09  1.152E-10  3.925E-11  6.596E-09  4.044E-10  8.848E-14
   3.981E+02  2.579E-22  9.857E-16  7.160E-23  4.006E-22  1.836E-09  1.641E-10  2.842E-11  6.424E-09  5.755E-10  1.696E-13
   5.012E+02  4.885E-22  2.136E-15  1.380E-22  1.186E-21  1.751E-09  2.485E-10  1.699E-11  6.129E-09  8.708E-10  3.344E-13
   6.310E+02  1.104E-21  5.262E-15  3.159E-22  4.694E-21  1.625E-09  3.753E-10  7.857E-12  5.686E-09  1.314E-09  6.154E-13
   7.943E+02  2.946E-21  1.444E-14  8.511E-22  2.389E-20  1.472E-09  5.278E-10  2.867E-12  5.152E-09  1.848E-09  9.658E-13
   1.000E+03  8.561E-21  4.168E-14  2.487E-21  1.366E-19  1.323E-09  6.770E-10  9.314E-13  4.630E-09  2.370E-09  1.314E-12
   1.259E+03  2.417E-20  1.169E-13  7.042E-21  7.637E-19  1.182E-09  8.176E-10  2.980E-13  4.139E-09  2.861E-09  1.648E-12
   1.585E+03  6.365E-20  3.099E-13  1.857E-20  4.076E-18  1.031E-09  9.693E-10  9.447E-14  3.609E-09  3.391E-09  1.892E-12
