  **  PHYSICAL PARAMETERS  **


   RADIUS      n(Htot)     TEMP        A_UV EFF    RAD. EFF    C K(PH)     C K(IP)     C K(AP)     CO K(PH)    CO K(IP)    CO K(AP)    DELTA_AUV   
   3.020E+014  9.886E+005  1.262E+003  7.424E-001  2.801E-001  8.705E-011  0.000E+000  0.000E+000  3.138E-013  0.000E+000  0.000E+000  4.863E+000
   3.236E+014  8.611E+005  1.236E+003  6.929E-001  3.014E-001  9.512E-011  0.000E+000  0.000E+000  3.665E-013  0.000E+000  0.000E+000  4.912E+000
   3.467E+014  7.500E+005  1.211E+003  6.466E-001  3.230E-001  1.018E-010  0.000E+000  0.000E+000  4.145E-013  0.000E+000  0.000E+000  4.959E+000
   3.715E+014  6.532E+005  1.186E+003  6.035E-001  3.449E-001  1.100E-010  0.000E+000  0.000E+000  4.786E-013  0.000E+000  0.000E+000  5.002E+000
   3.981E+014  5.689E+005  1.162E+003  5.632E-001  3.669E-001  1.176E-010  0.000E+000  0.000E+000  5.438E-013  0.000E+000  0.000E+000  5.042E+000
   4.266E+014  4.955E+005  1.138E+003  5.256E-001  3.889E-001  1.260E-010  0.000E+000  0.000E+000  6.230E-013  0.000E+000  0.000E+000  5.080E+000
   4.571E+014  4.316E+005  1.115E+003  4.905E-001  4.109E-001  1.334E-010  0.000E+000  0.000E+000  6.999E-013  0.000E+000  0.000E+000  5.115E+000
   4.898E+014  3.759E+005  1.092E+003  4.578E-001  4.328E-001  1.420E-010  0.000E+000  0.000E+000  7.988E-013  0.000E+000  0.000E+000  5.147E+000
   5.248E+014  3.274E+005  1.069E+003  4.272E-001  4.546E-001  1.486E-010  0.000E+000  0.000E+000  8.810E-013  0.000E+000  0.000E+000  5.178E+000
   5.623E+014  2.851E+005  1.047E+003  3.987E-001  4.761E-001  1.562E-010  0.000E+000  0.000E+000  9.867E-013  0.000E+000  0.000E+000  5.206E+000
   6.026E+014  2.483E+005  1.026E+003  3.721E-001  4.974E-001  1.642E-010  0.000E+000  0.000E+000  1.109E-012  0.000E+000  0.000E+000  5.233E+000
   6.457E+014  2.163E+005  1.005E+003  3.473E-001  5.184E-001  1.716E-010  0.000E+000  0.000E+000  1.233E-012  0.000E+000  0.000E+000  5.258E+000
   6.918E+014  1.884E+005  9.844E+002  3.241E-001  5.390E-001  1.798E-010  0.000E+000  0.000E+000  1.388E-012  0.000E+000  0.000E+000  5.281E+000
   7.413E+014  1.641E+005  9.642E+002  3.024E-001  5.591E-001  1.864E-010  0.000E+000  0.000E+000  1.524E-012  0.000E+000  0.000E+000  5.303E+000
   7.943E+014  1.429E+005  9.444E+002  2.823E-001  5.788E-001  1.936E-010  0.000E+000  0.000E+000  1.689E-012  0.000E+000  0.000E+000  5.323E+000
   8.511E+014  1.245E+005  9.250E+002  2.634E-001  5.980E-001  2.014E-010  0.000E+000  0.000E+000  1.890E-012  0.000E+000  0.000E+000  5.342E+000
   9.120E+014  1.084E+005  9.061E+002  2.458E-001  6.167E-001  2.075E-010  0.000E+000  0.000E+000  2.064E-012  0.000E+000  0.000E+000  5.359E+000
   9.772E+014  9.441E+004  8.875E+002  2.294E-001  6.349E-001  2.144E-010  0.000E+000  0.000E+000  2.285E-012  0.000E+000  0.000E+000  5.376E+000
   1.047E+015  8.223E+004  8.693E+002  2.141E-001  6.525E-001  2.208E-010  0.000E+000  0.000E+000  2.513E-012  0.000E+000  0.000E+000  5.391E+000
   1.122E+015  7.162E+004  8.514E+002  1.998E-001  6.695E-001  2.278E-010  0.000E+000  0.000E+000  2.791E-012  0.000E+000  0.000E+000  5.405E+000
   1.202E+015  6.238E+004  8.340E+002  1.865E-001  6.859E-001  2.345E-010  0.000E+000  0.000E+000  3.096E-012  0.000E+000  0.000E+000  5.419E+000
   1.288E+015  5.433E+004  8.169E+002  1.740E-001  7.017E-001  2.405E-010  0.000E+000  0.000E+000  3.403E-012  0.000E+000  0.000E+000  5.431E+000
   1.380E+015  4.732E+004  8.001E+002  1.624E-001  7.169E-001  2.459E-010  0.000E+000  0.000E+000  3.712E-012  0.000E+000  0.000E+000  5.443E+000
   1.479E+015  4.121E+004  7.837E+002  1.516E-001  7.315E-001  2.508E-010  0.000E+000  0.000E+000  4.024E-012  0.000E+000  0.000E+000  5.454E+000
   1.585E+015  3.590E+004  7.676E+002  1.415E-001  7.456E-001  2.552E-010  0.000E+000  0.000E+000  4.337E-012  0.000E+000  0.000E+000  5.464E+000
   1.698E+015  3.126E+004  7.519E+002  1.320E-001  7.590E-001  2.600E-010  0.000E+000  0.000E+000  4.714E-012  0.000E+000  0.000E+000  5.473E+000
   1.820E+015  2.723E+004  7.365E+002  1.232E-001  7.719E-001  2.648E-010  0.000E+000  0.000E+000  5.140E-012  0.000E+000  0.000E+000  5.482E+000
   1.950E+015  2.372E+004  7.214E+002  1.150E-001  7.842E-001  2.694E-010  0.000E+000  0.000E+000  5.606E-012  0.000E+000  0.000E+000  5.490E+000
   2.089E+015  2.066E+004  7.066E+002  1.073E-001  7.959E-001  2.738E-010  0.000E+000  0.000E+000  6.096E-012  0.000E+000  0.000E+000  5.498E+000
   2.239E+015  1.799E+004  6.921E+002  1.001E-001  8.071E-001  2.784E-010  0.000E+000  0.000E+000  6.695E-012  0.000E+000  0.000E+000  5.505E+000
   2.399E+015  1.567E+004  6.779E+002  9.346E-002  8.178E-001  2.820E-010  0.000E+000  0.000E+000  7.211E-012  0.000E+000  0.000E+000  5.512E+000
   2.570E+015  1.365E+004  6.640E+002  8.723E-002  8.279E-001  2.861E-010  0.000E+000  0.000E+000  7.880E-012  0.000E+000  0.000E+000  5.518E+000
   2.754E+015  1.189E+004  6.504E+002  8.140E-002  8.376E-001  2.897E-010  0.000E+000  0.000E+000  8.565E-012  0.000E+000  0.000E+000  5.524E+000
   2.951E+015  1.035E+004  6.370E+002  7.597E-002  8.468E-001  2.928E-010  0.000E+000  0.000E+000  9.212E-012  0.000E+000  0.000E+000  5.529E+000
   3.162E+015  9.016E+003  6.240E+002  7.090E-002  8.555E-001  2.960E-010  0.000E+000  0.000E+000  9.987E-012  0.000E+000  0.000E+000  5.534E+000
   3.388E+015  7.853E+003  6.112E+002  6.617E-002  8.638E-001  2.994E-010  0.000E+000  0.000E+000  1.091E-011  0.000E+000  0.000E+000  5.539E+000
   3.631E+015  6.840E+003  5.986E+002  6.175E-002  8.717E-001  3.023E-010  0.000E+000  0.000E+000  1.179E-011  0.000E+000  0.000E+000  5.543E+000
   3.890E+015  5.957E+003  5.863E+002  5.763E-002  8.791E-001  3.054E-010  0.000E+000  0.000E+000  1.291E-011  0.000E+000  0.000E+000  5.548E+000
   4.169E+015  5.188E+003  5.743E+002  5.378E-002  8.862E-001  3.076E-010  0.000E+000  0.000E+000  1.381E-011  0.000E+000  0.000E+000  5.551E+000
   4.467E+015  4.519E+003  5.625E+002  5.019E-002  8.929E-001  3.100E-010  0.000E+000  0.000E+000  1.489E-011  0.000E+000  0.000E+000  5.555E+000
   4.786E+015  3.936E+003  5.510E+002  4.684E-002  8.993E-001  3.125E-010  0.000E+000  0.000E+000  1.620E-011  0.000E+000  0.000E+000  5.558E+000
   5.129E+015  3.428E+003  5.397E+002  4.372E-002  9.053E-001  3.146E-010  0.000E+000  0.000E+000  1.750E-011  0.000E+000  0.000E+000  5.561E+000
   5.495E+015  2.986E+003  5.286E+002  4.080E-002  9.109E-001  3.168E-010  0.000E+000  0.000E+000  1.898E-011  0.000E+000  0.000E+000  5.564E+000
   5.888E+015  2.600E+003  5.178E+002  3.808E-002  9.163E-001  3.190E-010  0.000E+000  0.000E+000  2.083E-011  0.000E+000  0.000E+000  5.567E+000
   6.310E+015  2.265E+003  5.072E+002  3.553E-002  9.214E-001  3.209E-010  0.000E+000  0.000E+000  2.255E-011  0.000E+000  0.000E+000  5.570E+000
   6.761E+015  1.973E+003  4.968E+002  3.316E-002  9.262E-001  3.225E-010  0.000E+000  0.000E+000  2.431E-011  0.000E+000  0.000E+000  5.572E+000
   7.244E+015  1.718E+003  4.866E+002  3.095E-002  9.307E-001  3.241E-010  0.000E+000  0.000E+000  2.633E-011  0.000E+000  0.000E+000  5.574E+000
   7.762E+015  1.496E+003  4.766E+002  2.888E-002  9.349E-001  3.259E-010  0.000E+000  0.000E+000  2.898E-011  0.000E+000  0.000E+000  5.576E+000
   8.318E+015  1.303E+003  4.668E+002  2.696E-002  9.389E-001  3.272E-010  0.000E+000  0.000E+000  3.134E-011  0.000E+000  0.000E+000  5.578E+000
   8.913E+015  1.135E+003  4.573E+002  2.516E-002  9.427E-001  3.286E-010  0.000E+000  0.000E+000  3.419E-011  0.000E+000  0.000E+000  5.580E+000
   9.550E+015  9.886E+002  4.479E+002  2.348E-002  9.463E-001  3.300E-010  0.000E+000  0.000E+000  3.759E-011  0.000E+000  0.000E+000  5.582E+000
   1.023E+016  8.611E+002  4.387E+002  2.191E-002  9.497E-001  3.313E-010  0.000E+000  0.000E+000  4.116E-011  0.000E+000  0.000E+000  5.583E+000
   1.096E+016  7.500E+002  4.297E+002  2.045E-002  9.528E-001  3.324E-010  0.000E+000  0.000E+000  4.501E-011  0.000E+000  0.000E+000  5.585E+000
   1.175E+016  6.532E+002  4.209E+002  1.908E-002  9.558E-001  3.335E-010  0.000E+000  0.000E+000  4.961E-011  0.000E+000  0.000E+000  5.586E+000
   1.259E+016  5.689E+002  4.122E+002  1.781E-002  9.586E-001  3.346E-010  0.000E+000  0.000E+000  5.545E-011  0.000E+000  0.000E+000  5.587E+000
   1.349E+016  4.955E+002  4.038E+002  1.662E-002  9.612E-001  3.355E-010  0.000E+000  0.000E+000  6.101E-011  0.000E+000  0.000E+000  5.589E+000
   1.445E+016  4.316E+002  3.955E+002  1.551E-002  9.637E-001  3.365E-010  0.000E+000  0.000E+000  6.804E-011  0.000E+000  0.000E+000  5.590E+000
   1.549E+016  3.759E+002  3.874E+002  1.448E-002  9.660E-001  3.373E-010  0.000E+000  0.000E+000  7.632E-011  0.000E+000  0.000E+000  5.591E+000
   1.660E+016  3.274E+002  3.794E+002  1.351E-002  9.682E-001  3.381E-010  0.000E+000  0.000E+000  8.518E-011  0.000E+000  0.000E+000  5.592E+000
   1.778E+016  2.851E+002  3.717E+002  1.261E-002  9.702E-001  3.389E-010  0.000E+000  0.000E+000  9.603E-011  0.000E+000  0.000E+000  5.593E+000
   1.905E+016  2.483E+002  3.640E+002  1.177E-002  9.721E-001  3.396E-010  0.000E+000  0.000E+000  1.081E-010  0.000E+000  0.000E+000  5.593E+000
   2.042E+016  2.163E+002  3.566E+002  1.098E-002  9.739E-001  3.403E-010  0.000E+000  0.000E+000  1.226E-010  0.000E+000  0.000E+000  5.594E+000
   2.188E+016  1.884E+002  3.493E+002  1.025E-002  9.756E-001  3.409E-010  0.000E+000  0.000E+000  1.375E-010  0.000E+000  0.000E+000  5.595E+000
   2.344E+016  1.641E+002  3.421E+002  9.564E-003  9.772E-001  3.415E-010  0.000E+000  0.000E+000  1.523E-010  0.000E+000  0.000E+000  5.596E+000
   2.512E+016  1.429E+002  3.351E+002  8.926E-003  9.786E-001  3.421E-010  0.000E+000  0.000E+000  1.690E-010  0.000E+000  0.000E+000  5.596E+000
   2.692E+016  1.245E+002  3.282E+002  8.330E-003  9.800E-001  3.426E-010  0.000E+000  0.000E+000  1.853E-010  0.000E+000  0.000E+000  5.597E+000
   2.884E+016  1.084E+002  3.215E+002  7.774E-003  9.813E-001  3.431E-010  0.000E+000  0.000E+000  1.980E-010  0.000E+000  0.000E+000  5.597E+000
   3.090E+016  9.441E+001  3.149E+002  7.255E-003  9.825E-001  3.435E-010  0.000E+000  0.000E+000  2.090E-010  0.000E+000  0.000E+000  5.598E+000
   3.311E+016  8.223E+001  3.084E+002  6.771E-003  9.837E-001  3.439E-010  0.000E+000  0.000E+000  2.185E-010  0.000E+000  0.000E+000  5.598E+000
   3.548E+016  7.162E+001  3.021E+002  6.319E-003  9.847E-001  3.443E-010  0.000E+000  0.000E+000  2.249E-010  0.000E+000  0.000E+000  5.599E+000
   3.802E+016  6.238E+001  2.959E+002  5.897E-003  9.857E-001  3.447E-010  0.000E+000  0.000E+000  2.293E-010  0.000E+000  0.000E+000  5.599E+000
   4.074E+016  5.433E+001  2.898E+002  5.504E-003  9.867E-001  3.450E-010  0.000E+000  0.000E+000  2.320E-010  0.000E+000  0.000E+000  5.600E+000
   4.365E+016  4.732E+001  2.839E+002  5.136E-003  9.876E-001  3.454E-010  0.000E+000  0.000E+000  2.340E-010  0.000E+000  0.000E+000  5.600E+000
   4.677E+016  4.121E+001  2.781E+002  4.793E-003  9.884E-001  3.457E-010  0.000E+000  0.000E+000  2.351E-010  0.000E+000  0.000E+000  5.600E+000
   5.012E+016  3.590E+001  2.724E+002  4.474E-003  9.891E-001  3.460E-010  0.000E+000  0.000E+000  2.358E-010  0.000E+000  0.000E+000  5.601E+000
   5.370E+016  3.126E+001  2.668E+002  4.175E-003  9.898E-001  3.462E-010  0.000E+000  0.000E+000  2.363E-010  0.000E+000  0.000E+000  5.601E+000
   5.754E+016  2.723E+001  2.613E+002  3.896E-003  9.905E-001  3.465E-010  0.000E+000  0.000E+000  2.366E-010  0.000E+000  0.000E+000  5.601E+000
   6.166E+016  2.372E+001  2.559E+002  3.636E-003  9.911E-001  3.467E-010  0.000E+000  0.000E+000  2.368E-010  0.000E+000  0.000E+000  5.602E+000
   6.607E+016  2.066E+001  2.507E+002  3.394E-003  9.917E-001  3.469E-010  0.000E+000  0.000E+000  2.370E-010  0.000E+000  0.000E+000  5.602E+000
   7.079E+016  1.799E+001  2.456E+002  3.167E-003  9.923E-001  3.471E-010  0.000E+000  0.000E+000  2.372E-010  0.000E+000  0.000E+000  5.602E+000
   7.586E+016  1.567E+001  2.405E+002  2.956E-003  9.928E-001  3.473E-010  0.000E+000  0.000E+000  2.374E-010  0.000E+000  0.000E+000  5.602E+000
   8.128E+016  1.365E+001  2.356E+002  2.758E-003  9.933E-001  3.475E-010  0.000E+000  0.000E+000  2.375E-010  0.000E+000  0.000E+000  5.602E+000
   8.710E+016  1.189E+001  2.308E+002  2.574E-003  9.937E-001  3.477E-010  0.000E+000  0.000E+000  2.377E-010  0.000E+000  0.000E+000  5.603E+000
   9.333E+016  1.035E+001  2.260E+002  2.402E-003  9.941E-001  3.478E-010  0.000E+000  0.000E+000  2.378E-010  0.000E+000  0.000E+000  5.603E+000
   1.000E+017  9.016E+000  2.214E+002  2.242E-003  9.945E-001  3.480E-010  0.000E+000  0.000E+000  2.379E-010  0.000E+000  0.000E+000  5.603E+000
   1.072E+017  7.853E+000  2.168E+002  2.092E-003  9.949E-001  3.481E-010  0.000E+000  0.000E+000  2.381E-010  0.000E+000  0.000E+000  5.603E+000
   1.148E+017  6.840E+000  2.124E+002  1.953E-003  9.952E-001  3.482E-010  0.000E+000  0.000E+000  2.382E-010  0.000E+000  0.000E+000  5.603E+000
   1.230E+017  5.957E+000  2.080E+002  1.822E-003  9.955E-001  3.483E-010  0.000E+000  0.000E+000  2.383E-010  0.000E+000  0.000E+000  5.603E+000
   1.318E+017  5.188E+000  2.038E+002  1.701E-003  9.958E-001  3.484E-010  0.000E+000  0.000E+000  2.384E-010  0.000E+000  0.000E+000  5.603E+000
   1.413E+017  4.519E+000  1.996E+002  1.587E-003  9.961E-001  3.485E-010  0.000E+000  0.000E+000  2.385E-010  0.000E+000  0.000E+000  5.604E+000
   1.514E+017  3.936E+000  1.955E+002  1.481E-003  9.964E-001  3.486E-010  0.000E+000  0.000E+000  2.386E-010  0.000E+000  0.000E+000  5.604E+000
   1.622E+017  3.428E+000  1.915E+002  1.382E-003  9.966E-001  3.487E-010  0.000E+000  0.000E+000  2.386E-010  0.000E+000  0.000E+000  5.604E+000
   1.738E+017  2.986E+000  1.876E+002  1.290E-003  9.968E-001  3.488E-010  0.000E+000  0.000E+000  2.387E-010  0.000E+000  0.000E+000  5.604E+000
   1.862E+017  2.600E+000  1.837E+002  1.204E-003  9.970E-001  3.489E-010  0.000E+000  0.000E+000  2.388E-010  0.000E+000  0.000E+000  5.604E+000
   1.995E+017  2.265E+000  1.800E+002  1.124E-003  9.972E-001  3.490E-010  0.000E+000  0.000E+000  2.389E-010  0.000E+000  0.000E+000  5.604E+000
   2.138E+017  1.973E+000  1.763E+002  1.049E-003  9.974E-001  3.490E-010  0.000E+000  0.000E+000  2.389E-010  0.000E+000  0.000E+000  5.604E+000
   2.291E+017  1.718E+000  1.726E+002  9.787E-004  9.976E-001  3.491E-010  0.000E+000  0.000E+000  2.390E-010  0.000E+000  0.000E+000  5.604E+000
   2.455E+017  1.496E+000  1.691E+002  9.134E-004  9.978E-001  3.492E-010  0.000E+000  0.000E+000  2.390E-010  0.000E+000  0.000E+000  5.604E+000
   2.630E+017  1.303E+000  1.656E+002  8.524E-004  9.979E-001  3.492E-010  0.000E+000  0.000E+000  2.391E-010  0.000E+000  0.000E+000  5.604E+000
   2.818E+017  1.135E+000  1.622E+002  7.955E-004  9.980E-001  3.493E-010  0.000E+000  0.000E+000  2.391E-010  0.000E+000  0.000E+000  5.604E+000
   3.020E+017  9.886E-001  1.589E+002  7.424E-004  9.982E-001  3.493E-010  0.000E+000  0.000E+000  2.392E-010  0.000E+000  0.000E+000  5.604E+000
   3.236E+017  8.611E-001  1.557E+002  6.929E-004  9.983E-001  3.494E-010  0.000E+000  0.000E+000  2.392E-010  0.000E+000  0.000E+000  5.604E+000
   3.467E+017  7.500E-001  1.525E+002  6.466E-004  9.984E-001  3.494E-010  0.000E+000  0.000E+000  2.393E-010  0.000E+000  0.000E+000  5.605E+000
   3.715E+017  6.532E-001  1.493E+002  6.035E-004  9.985E-001  3.494E-010  0.000E+000  0.000E+000  2.393E-010  0.000E+000  0.000E+000  5.605E+000
   3.981E+017  5.689E-001  1.463E+002  5.632E-004  9.986E-001  3.495E-010  0.000E+000  0.000E+000  2.394E-010  0.000E+000  0.000E+000  5.605E+000
   4.266E+017  4.955E-001  1.433E+002  5.256E-004  9.987E-001  3.495E-010  0.000E+000  0.000E+000  2.394E-010  0.000E+000  0.000E+000  5.605E+000
   4.571E+017  4.316E-001  1.403E+002  4.905E-004  9.988E-001  3.496E-010  0.000E+000  0.000E+000  2.394E-010  0.000E+000  0.000E+000  5.605E+000
   4.898E+017  3.759E-001  1.375E+002  4.578E-004  9.989E-001  3.496E-010  0.000E+000  0.000E+000  2.395E-010  0.000E+000  0.000E+000  5.605E+000
   5.248E+017  3.274E-001  1.346E+002  4.272E-004  9.989E-001  3.496E-010  0.000E+000  0.000E+000  2.395E-010  0.000E+000  0.000E+000  5.605E+000
   5.623E+017  2.851E-001  1.319E+002  3.987E-004  9.990E-001  3.496E-010  0.000E+000  0.000E+000  2.395E-010  0.000E+000  0.000E+000  5.605E+000
   6.026E+017  2.483E-001  1.292E+002  3.721E-004  9.991E-001  3.497E-010  0.000E+000  0.000E+000  2.396E-010  0.000E+000  0.000E+000  5.605E+000
   6.457E+017  2.163E-001  1.265E+002  3.473E-004  9.991E-001  3.497E-010  0.000E+000  0.000E+000  2.396E-010  0.000E+000  0.000E+000  5.605E+000
   6.918E+017  1.884E-001  1.239E+002  3.241E-004  9.992E-001  3.497E-010  0.000E+000  0.000E+000  2.396E-010  0.000E+000  0.000E+000  5.605E+000
   7.413E+017  1.641E-001  1.214E+002  3.024E-004  9.993E-001  3.497E-010  0.000E+000  0.000E+000  2.396E-010  0.000E+000  0.000E+000  5.605E+000
   7.943E+017  1.429E-001  1.189E+002  2.823E-004  9.993E-001  3.497E-010  0.000E+000  0.000E+000  2.397E-010  0.000E+000  0.000E+000  5.605E+000
   8.511E+017  1.245E-001  1.165E+002  2.634E-004  9.994E-001  3.498E-010  0.000E+000  0.000E+000  2.397E-010  0.000E+000  0.000E+000  5.605E+000
   9.120E+017  1.084E-001  1.141E+002  2.458E-004  9.994E-001  3.498E-010  0.000E+000  0.000E+000  2.397E-010  0.000E+000  0.000E+000  5.605E+000
   9.772E+017  9.441E-002  1.117E+002  2.294E-004  9.994E-001  3.498E-010  0.000E+000  0.000E+000  2.397E-010  0.000E+000  0.000E+000  5.605E+000
   1.047E+018  8.223E-002  1.094E+002  2.141E-004  9.995E-001  3.498E-010  0.000E+000  0.000E+000  2.397E-010  0.000E+000  0.000E+000  5.605E+000
