  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   2.884E+016  3.687E-004  7.329E-010  1.153E-013  1.839E-012  3.121E-010  8.500E-002  2.391E-010  2.706E-014  4.909E-013  3.504E-005
   3.090E+016  3.818E-004  9.064E-010  1.153E-013  2.111E-012  3.152E-010  8.500E-002  2.773E-010  3.106E-014  4.705E-013  4.230E-005
   3.311E+016  3.935E-004  1.109E-009  1.137E-013  2.423E-012  3.208E-010  8.500E-002  3.215E-010  3.564E-014  4.398E-013  5.006E-005
   3.548E+016  4.036E-004  1.341E-009  1.108E-013  2.782E-012  3.291E-010  8.500E-002  3.725E-010  4.091E-014  4.015E-013  5.817E-005
   3.802E+016  4.120E-004  1.599E-009  1.067E-013  3.193E-012  3.404E-010  8.500E-002  4.314E-010  4.695E-014  3.589E-013  6.644E-005
   4.074E+016  4.188E-004  1.880E-009  1.016E-013  3.665E-012  3.549E-010  8.500E-002  4.994E-010  5.388E-014  3.152E-013  7.474E-005
   4.365E+016  4.240E-004  2.178E-009  9.577E-014  4.207E-012  3.728E-010  8.500E-002  5.780E-010  6.183E-014  2.736E-013  8.298E-005
   4.677E+016  4.280E-004  2.492E-009  8.961E-014  4.829E-012  3.941E-010  8.500E-002  6.690E-010  7.096E-014  2.363E-013  9.111E-005
   5.012E+016  4.308E-004  2.818E-009  8.334E-014  5.543E-012  4.188E-010  8.500E-002  7.744E-010  8.143E-014  2.048E-013  9.918E-005
   5.370E+016  4.329E-004  3.157E-009  7.723E-014  6.363E-012  4.465E-010  8.500E-002  8.970E-010  9.345E-014  1.798E-013  1.073E-004
   5.754E+016  4.344E-004  3.511E-009  7.144E-014  7.303E-012  4.769E-010  8.500E-002  1.040E-009  1.072E-013  1.609E-013  1.157E-004
   6.166E+016  4.355E-004  3.884E-009  6.610E-014  8.382E-012  5.094E-010  8.500E-002  1.207E-009  1.230E-013  1.475E-013  1.246E-004
   6.607E+016  4.364E-004  4.281E-009  6.127E-014  9.621E-012  5.433E-010  8.500E-002  1.404E-009  1.412E-013  1.387E-013  1.343E-004
   7.079E+016  4.371E-004  4.709E-009  5.697E-014  1.104E-011  5.777E-010  8.500E-002  1.635E-009  1.620E-013  1.334E-013  1.451E-004
   7.586E+016  4.377E-004  5.172E-009  5.318E-014  1.267E-011  6.120E-010  8.500E-002  1.910E-009  1.858E-013  1.307E-013  1.573E-004
   8.128E+016  4.383E-004  5.677E-009  4.986E-014  1.454E-011  6.452E-010  8.500E-002  2.238E-009  2.131E-013  1.301E-013  1.712E-004
   8.710E+016  4.389E-004  6.228E-009  4.696E-014  1.669E-011  6.768E-010  8.500E-002  2.632E-009  2.444E-013  1.310E-013  1.873E-004
   9.333E+016  4.395E-004  6.831E-009  4.444E-014  1.914E-011  7.060E-010  8.500E-002  3.110E-009  2.803E-013  1.331E-013  2.059E-004
   1.000E+017  4.401E-004  7.492E-009  4.225E-014  2.196E-011  7.323E-010  8.500E-002  3.693E-009  3.213E-013  1.362E-013  2.275E-004
   1.072E+017  4.407E-004  8.217E-009  4.034E-014  2.519E-011  7.555E-010  8.500E-002  4.414E-009  3.683E-013  1.402E-013  2.526E-004
   1.148E+017  4.414E-004  9.013E-009  3.867E-014  2.889E-011  7.754E-010  8.500E-002  5.316E-009  4.220E-013  1.448E-013  2.816E-004
   1.230E+017  4.420E-004  9.888E-009  3.720E-014  3.313E-011  7.919E-010  8.500E-002  6.458E-009  4.834E-013  1.494E-013  3.152E-004
   1.318E+017  4.427E-004  1.085E-008  3.588E-014  3.798E-011  8.060E-010  8.500E-002  7.925E-009  5.535E-013  1.517E-013  3.536E-004
   1.413E+017  4.434E-004  1.192E-008  3.461E-014  4.354E-011  8.209E-010  8.500E-002  9.822E-009  6.336E-013  1.445E-013  3.958E-004
